Organization Name,Organization Name URL,Industries,Headquarters Location,Founded Date,Founded Date Precision,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Description,CB Rank (Organization),Stage,CB Rank (Company),Number of Funding Rounds,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Founders,Founders,Number of Employees,Industry Groups,School Type,School Program,Operating Status,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description
Rapta,https://www.crunchbase.com/organization/rapta,"Artificial Intelligence (AI), Enterprise Software, Manufacturing, Quality Assurance, Software, Training","Tigard, Oregon, United States",2021-07-14,day,2700000,USD,2700000,Rapta Supercharges US Manufacturing with an Agentic AI Platform that eliminates errors in real time and automates tasks 30x faster.,"13,220",,"11,793",1,2025-06-06,2700000,USD,2700000,2700000,USD,2700000,"Portland Seed Fund, Roadster Capital, SeedFundersOrlando, Phase Shift Ventures, Ben Johnson",,7,3,"Aaron Brown, Matt Daue, Matthew Thornton",11-50,"Artificial Intelligence (AI), Data and Analytics, Education, Manufacturing, Professional Services, Science and Engineering, Software",,,Active,For Profit,https://rapta.ai,,,https://www.linkedin.com/company/rapta,Rapta Supercharges US Manufacturing with an Agentic AI Platform that eliminates errors in real time and automates tasks 30x faster. The Platform eliminates errors in real time with cameras and sensor data to augment human expertise for smarter factory operations. - 100% customer generated content - 98% of errors prevented - Scales across any precision factory - Automate workflows 30x faster - Works with humans & robots
QuickCode ai,https://www.crunchbase.com/organization/quickcode-ai,"Artificial Intelligence (AI), Software, Trading Platform","Mclean, Virginia, United States",2021-01-01,year,3100000,USD,3100000,QuickCode.ai provides a software platform that helps solve this problem of getting the right kind of labeled training data.,"13,276",,"11,843",2,2024-05-07,1100000,USD,1100000,3100000,USD,3100000,"PS27 Ventures, DataTribe",2,2,3,"Gary King, Rebecca Fair, Shannon Hynds",1-10,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Lending and Investments, Science and Engineering, Software",,,Active,For Profit,https://quickcode.ai/,,,https://www.linkedin.com/company/quickcode-ai?trk=public_profile_experience-item_profile-section-card_subtitle-click,QuickCode.ai provides a software platform that helps solve this problem of getting the right kind of labeled training data.
Infinity AI,https://www.crunchbase.com/organization/infinity-ai,"Artificial Intelligence (AI), Database","San Francisco, California, United States",2021-01-01,year,5500000,USD,5500000,Infinity AI is a technology startup that builds AI models faster with synthetic data.,"13,725",,"12,246",2,2024-04-03,500000,USD,500000,5500000,USD,5500000,"Y Combinator, Matrix, Pioneer Fund, Roadrunner Ventures, Alexander Ratner",2,6,3,"Andrew Weitz, Lina Colucci, Sidney Primas",1-10,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://infinity.ai/,https://twitter.com/toinfinityai,,https://www.linkedin.com/company/infinityai/,"Infinity AI is a technology startup that builds AI models faster with synthetic data. The startup's parameterized generators provide complete control over synthetic data distributions such as body shape, skin tone, lighting conditions, camera angles, and other factors. Its engineers can upload a single real-world video and turn it into hundreds of identical and perfectly labeled synthetic videos using the platform. Infinity uses a combination of physics-based simulations and generative techniques to do this. The company is based in San Francisco, California."
MosaicML,https://www.crunchbase.com/organization/mosaic-ml,"Artificial Intelligence (AI), Computer Vision, Generative AI, Machine Learning, Natural Language Processing, Software","San Francisco, California, United States",2021-01-01,year,37000000,USD,37000000,MosaicML builds an efficient infrastructure for training language models.,"13,905",,"12,405",2,2023-01-01,,,,37000000,USD,37000000,"Future Ventures, Playground Global, Lux Capital, E14 Fund, DCVC",,9,1,Naveen Rao,51-100,"Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software",,,Active,For Profit,https://www.mosaicml.com,https://www.twitter.com/mosaicml,https://www.facebook.com/mosaicml,https://www.linkedin.com/company/mosaicml,"MosaicML builds an efficient infrastructure for training large language models. Mosaic is improving the efficiency of neural network training with algorithmic methods that deliver speed, boost quality and reduce cost."
ViralMoment,https://www.crunchbase.com/organization/viralmoment,"Artificial Intelligence (AI), Information Services, Information Technology, Software, Video","Menlo Park, California, United States",2021-01-01,year,2500000,USD,2500000,"ViralMoment uses AI, computer vision & context layering to help understand consumer insight & deal with visual conservation services.","13,932",,"12,431",2,2024-01-25,2500000,USD,2500000,2500000,USD,2500000,"Carnegie Mellon University, Techstars, Supernode Global, Crush Ventures, Duo Partners",2,5,2,"Chelsie Hall, Sheyda Demooei",11-50,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Media and Entertainment, Science and Engineering, Software, Video",,,Active,For Profit,https://www.viralmoment.com,https://twitter.com/viralmoment2,,https://www.linkedin.com/company/viralmoment,
Capsule,https://www.crunchbase.com/organization/capsule-7c8b,"Artificial Intelligence (AI), Enterprise, Marketing, SaaS, Software, Video","New York, New York, United States",2021-01-01,day,19700000,USD,19700000,Capsule offers AI video tools that offers markup language for video that automates video post-production and makes desktop-quality video.,"13,981",,"12,474",3,2025-04-16,12000000,USD,12000000,19700000,USD,19700000,"HubSpot Ventures, Human Ventures, Innovation Endeavors, North Base Media, Bloomberg Beta",3,32,2,"Champ Bennett, Joseph Jorgensen",11-50,"Artificial Intelligence (AI), Data and Analytics, Media and Entertainment, Other, Sales and Marketing, Science and Engineering, Software, Video",,,Active,For Profit,https://capsule.video/,https://twitter.com/madewithcapsule,,https://www.linkedin.com/company/capsule-video,"Founded in 2021 by Champ Bennett and Joseph Jorgensen, Capsule is designed to help businesses meet the growing demand for video. Built with CapsuleScript, a first-of-its-kind markup language for video that automates video post-production and makes desktop-quality video possible from any device with a browser, Capsule makes it easy to crowdsource, edit and distribute video. Try it at Capsule.video. Capsule has raised funding from top investors in the AI and creative tools space, including Array Ventures, Bloomberg Beta, Swift Ventures, Clark Valberg (Founder of InVision), Amjad Masad (CEO, Replit), Arash Ferdowsi (CTO, Dropbox), Kyle Parrish (Head of Sales, Figma), Mike Mignano (ex-Head of Audio & Video, Spotify), Roy Raanani (Co-Founder, Chorus.ai) and Sahil Lavingia (Founder, Gumroad)."
Consensus,https://www.crunchbase.com/organization/consensus-c075,"Artificial Intelligence (AI), Machine Learning, Search Engine, Software, Subscription Service, Vertical Search","San Francisco, California, United States",2021-01-01,year,15700000,USD,15700000,Consensus is a search engine that uses AI to find answers in scientific research.,"14,047",,"12,535",4,2024-07-23,11500000,USD,11500000,15700000,USD,15700000,"Alumni Ventures, Draper Associates, Union Square Ventures, Winklevoss Capital, Path Ventures",3,20,2,"Christian Salem, Eric Olson",1-10,"Artificial Intelligence (AI), Data and Analytics, Internet Services, Other, Science and Engineering, Software",,,Active,For Profit,https://consensus.app,https://twitter.com/ConsensusNLP,,https://www.linkedin.com/company/consensus-nlp,"The consensus is to enable discovery and consumption of the world's expert knowledge. No matter your background, finding scientific research has always been a difficult procedure. Consensus think AI has the potential to transform this equation if applied intelligently, deftly, and tastefully."
Andi,https://www.crunchbase.com/organization/andi-dd5a,"Artificial Intelligence (AI), Chatbot, Search Engine","New York, New York, United States",2021-09-15,day,3000000,USD,3000000,"Search for the next generation using generative AI. Instead of just links, Andi gives you answers - like chatting with a smart friend.","14,075",,"12,560",2,2022-09-13,2500000,USD,2500000,3000000,USD,3000000,"Y Combinator, Gaingels, Goodwater Capital, BBQ Capital, Eight Capital",1,7,2,"Angela Hoover, Jed White",1-10,"Artificial Intelligence (AI), Data and Analytics, Internet Services, Science and Engineering, Software",,,Active,For Profit,https://andisearch.com/,https://twitter.com/andi_search,https://www.facebook.com/andisearch/,https://www.linkedin.com/company/andisearch/,"Andi is building search for the next generation - visual, conversational and factually accurate. Search is broken. Results are overwhelmed with ads, clickbait and spam. Andi solved this by pioneering conversational search, the first smart search assistant using generative AI to find the right answers and give you clear summaries of the best results, like chatting with a smart friend. Free for anyone to use, Andi is ad-free and completely anonymous with no personal data tracking."
Waterlily,https://www.crunchbase.com/organization/waterlily-8430,"Artificial Intelligence (AI), Financial Services, Information Services","San Francisco, California, United States",2021-12-01,month,9236347,USD,9236347,Waterlily is an AI software platform that offers an approach to their health and wealth.,"14,124",,"12,604",3,2025-01-29,7000000,USD,7000000,9200000,USD,9200000,"Edward Jones, Manulife Financial, Great North Ventures, Brewer Lane Ventures, Nationwide",3,9,2,"Evan Ehrenberg, Lily Vittayarukskul",1-10,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://www.waterlily.com/,https://x.com/joinwaterlily,https://www.facebook.com/people/Waterlily/100082997283058/,https://www.linkedin.com/company/waterlily-care-planning/,Waterlily analyzes a family's future long-term care needs and costs using AI modeling software.
RapidCanvas,https://www.crunchbase.com/organization/rapidcanvas,"Artificial Intelligence (AI), Generative AI, Information Technology, Machine Learning, Predictive Analytics","Austin, Texas, United States",2021-01-01,year,31363479,USD,31363479,"Real AI transformation, accelerated.","14,129",,"12,608",2,2024-12-11,23863479,USD,23863479,31363479,USD,31363479,"Accel, Peak XV Partners, Titanium Ventures, Valley Capital Partners",2,4,3,"Kedar Samant, Rahul Pangam, Uttam Phalnikar",51-100,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://www.rapidcanvas.ai,https://twitter.com/rapidcanvas,,https://www.linkedin.com/company/rapidcanvas,"RapidCanvas is the trusted partner for transforming your business with AI. Our hybrid approach combines autonomous AI agents with human expertise to make enterprise-grade AI accessible to all organizations, delivering measurable outcomes 10X faster at 80% lower cost. We help industry leaders in manufacturing, retail and consumer goods, financial services, and infrastructure unlock the hidden value trapped in their data without the technical expertise or massive investment it used to take. At RapidCanvas, the intelligence may be artificial, but the business impact is very real."
Tutor Intelligence,https://www.crunchbase.com/organization/tutor-intelligence,"Artificial Intelligence (AI), Information Technology, Machine Learning, Robotics","Cambridge, Massachusetts, United States",2021-01-01,year,44648870,USD,44648870,"Tutor Intelligence is an information technology company that specializes in the fields of robotics, AI, and machine learning.","14,246",,"12,713",3,2025-05-14,40486664,USD,40486664,44648870,USD,44648870,Timon Capital,,1,2,"Alon Kosowsky-Sachs, Josh Gruenstein",11-50,"Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://tutorintelligence.com/,,,https://www.linkedin.com/company/tutorintelligence/about/,"Tutor Intelligence is an information technology company that specializes in the fields of robotics, AI, and machine learning.  Robots will soon be traveling to locations they have never gone to before thanks to Tutor Intelligence. They have made hiring robots as drop-in solutions for picking, putting, pal/depal, material handling, sorting, kitting, inspection, and other tasks affordable and simple for companies of all sizes."
