Organization Name,Organization Name URL,Industries,Headquarters Location,Founded Date,Founded Date Precision,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Description,CB Rank (Organization),Stage,CB Rank (Company),Number of Funding Rounds,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Founders,Founders,Number of Employees,Industry Groups,School Type,School Program,Operating Status,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description
Nim,https://www.crunchbase.com/organization/nim-9306,"Artificial Intelligence (AI), Generative AI","Denver, Colorado, United States",2024-01-31,day,3600000,USD,3600000,Generative Video for Professionals,"23,669",,"21,355",2,2024-08-14,2900000,USD,2900000,3600000,USD,3600000,"Gaingels, SignalFire, One Way Ventures, Arash Ferdowsi, Service Provider Capital",2,10,1,Yury Lifshits,1-10,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://nim.video,https://twitter.com/nimvideo,,https://www.linkedin.com/company/nimvideo/about/,
Octolane AI,https://www.crunchbase.com/organization/octolane-ai,"Artificial Intelligence (AI), CRM, Sales Enablement","New York, New York, United States",2024-01-01,year,3100000,USD,3100000,Octolane AI is an artificial intelligence platform that rebuilds salesforce with the power of AI.,"23,702",,"21,386",2,2025-04-14,2600000,USD,2600000,3100000,USD,3100000,"General Catalyst, Y Combinator, Pioneer Fund, Kulveer Taggar, Lan Xuezhao",1,8,2,"Md Abdul Halim Rafi, One Chowdhury",1-10,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Sales and Marketing, Science and Engineering, Software",,,Active,For Profit,https://www.octolane.com/,https://twitter.com/octolane_ai,,https://www.linkedin.com/company/octolane/,Octolane AI is an artificial intelligence platform that rebuilds salesforce with the power of AI.
Astera Holdings,https://www.crunchbase.com/organization/astera-holdings,"Artificial Intelligence (AI), Asset Management, Financial Services, Hedge Funds, Machine Learning, Software","Hallandale, Florida, United States",2024-08-01,month,100000,USD,100000,Astera Holdings provides mathematical models and machine-learning tools for event-driven markets.,"23,747",,"21,429",3,2025-06-25,45000,USD,45000,100000,USD,100000,,,,4,"Akshay Srinivasan, Graham Robbins, Joe Solomon, Jonah Melton",11-50,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Lending and Investments, Science and Engineering, Software",,,Active,For Profit,https://www.astera.holdings/,,,https://www.linkedin.com/company/astera-holdings/,Astera Holdings provides mathematical models and machine-learning tools for event-driven markets. The company builds systems that help with trading and portfolio management. It offers real-time data to analyze market behavior. The services include tools for risk management and market insights. It creates technology for trading across global markets.
Breakout,https://www.crunchbase.com/organization/breakout-7880,"Generative AI, Marketing Automation, SaaS, Sales","San Jose, California, United States",2024-09-18,day,3250000,USD,3250000,Agentic workforce to increase inbound pipeline by delivering personalized conversations to website visitors,"23,883",,"21,553",1,2025-02-27,3250000,USD,3250000,3250000,USD,3250000,"Village Global, z21 Ventures, Recall Capital, Dan Scheinman, Ashish Gupta",1,10,2,"Hitesh Aggarwal, Sachin Gupta",1-10,"Artificial Intelligence (AI), Sales and Marketing, Software",,,Active,For Profit,https://www.getbreakout.ai,,,https://www.linkedin.com/company/breakoutai/,Breakout is the always available agentic workforce that grows your inbound pipeline by  Delivering personalized conversations to every website visitor Showing live demos based on the conversation Giving actionable insights to the GTM team on what your website visitors are looking for
BRANDRANK.AI,https://www.crunchbase.com/organization/brandrank-ai,"Artificial Intelligence (AI), Marketing, Marketing Automation","Cincinnati, Ohio, United States",2024-01-01,year,2075000,USD,2075000,BRANDRANK.AI help Brands continuously monitor and strengthen positioning using generative AI.,"24,087",,"21,740",2,2024-07-30,1200000,USD,1200000,1200000,USD,1200000,"Mercury, Sandberg Bernthal Venture Partners, Dave Balter, Jack Wyant, Jonathan Carson",,14,,,1-10,"Artificial Intelligence (AI), Data and Analytics, Sales and Marketing, Science and Engineering, Software",,,Active,For Profit,https://www.brandrank.ai/,https://twitter.com/brandrankai,,https://www.linkedin.com/company/brandrank-ai/,
Across AI,https://www.crunchbase.com/organization/across-ai,"Artificial Intelligence (AI), Enterprise","San Francisco, California, United States",2024-01-01,year,5750000,USD,5750000,Across AI develops web app and chatbot that connects to various parts of the enterprise stack.,"24,298",,"21,938",1,2024-12-05,5750000,USD,5750000,5750000,USD,5750000,"Village Global, Cota Capital",2,2,,,1-10,"Artificial Intelligence (AI), Data and Analytics, Other, Science and Engineering, Software",,,Active,For Profit,https://www.across.ai,https://x.com/across_ai,,https://www.linkedin.com/company/across-ai,
Focal,https://www.crunchbase.com/organization/focal-a5a1,"Artificial Intelligence (AI), B2B, FinTech, SaaS","San Francisco, California, United States",2024-01-01,year,500000,USD,500000,"Focal helps financial institutions automate compliance, risk, and dispute operations by leveraging AI to streamline manual workflows.","24,360",,"21,996",1,2024-09-25,500000,USD,500000,500000,USD,500000,Y Combinator,1,1,2,"Katia Bazzi, Ray Morgan",1-10,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Other, Science and Engineering, Software",,,Active,For Profit,https://usefocal.ai/,,,,
Cekura,https://www.crunchbase.com/organization/cekura,"Artificial Intelligence (AI), Business Intelligence, Software","San Francisco, California, United States",2024-01-01,year,500000,USD,500000,"Cekura is an AI web agent that keeps SaaS product documentation up-to-date, saving teams significant time.","24,430",,"22,064",1,2024-12-04,500000,USD,500000,500000,USD,500000,Y Combinator,1,1,2,"Blake (Tianyi) Shao, Jialiang Zhou",1-10,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://www.cekura.io/,https://x.com/CekuraIO,,https://www.linkedin.com/company/cekura/,
Supermaven,https://www.crunchbase.com/organization/supermaven,"Artificial Intelligence (AI), Machine Learning, SaaS","San Francisco, California, United States",2024-01-01,year,13800000,USD,13800000,Supermaven is an AI coding environment with several quality-of-life and technical enhancements.,"24,614",,"22,228",2,2024-09-16,12000000,USD,12000000,13800000,USD,13800000,"Bessemer Venture Partners, Denis Yarats, VeroPath Capital, John Schulman",1,4,,,1-10,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://supermaven.com,https://x.com/SupermavenAI,,,Supermaven is an AI coding environment with several quality-of-life and technical enhancements.
Sawmills,https://www.crunchbase.com/organization/sawmills,"Artificial Intelligence (AI), DevOps, Information Services","San Francisco, California, United States",2024-01-01,year,10000000,USD,10000000,"The first smart telemetry management platform for identifying and solving telemetry cost, quality, and availability issues","24,707",,"22,308",1,2025-02-19,10000000,USD,10000000,10000000,USD,10000000,"Alumni Ventures, Mayfield Fund, Team8",1,3,3,"Amir Jakoby, Erez Rusovsky, Ronit Belson",1-10,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://www.sawmills.ai,https://x.com/SawmillsAI,,https://www.linkedin.com/company/sawmills,"Sawmills is the first AI-powered telemetry management platform designed to cut observability costs, boost data quality, and improve governance. It works in real time to analyze telemetry data in-stream, identifying what’s wasteful and what’s valuable. With automated recommendations and one-click implementation, teams can eliminate unnecessary data, improve signal-to-noise ratio, and enforce smart policies that keep telemetry spend in check. Sawmills routes only the highest-value data to your chosen tool, meaning no more overpaying for junk telemetry data. And because it’s built on OpenTelemetry, Sawmills integrates seamlessly, preventing vendor lock-in, while providing the structure and visibility needed to govern observability at scale. Telemetry without the waste. Governance without the guesswork."
Intryc,https://www.crunchbase.com/organization/sentify-ac9e,"Analytics, Business Development, Customer Service, Generative AI, Software","Wilmington, Delaware, United States",2024-08-15,day,4700000,USD,4700000,Intryc employs artificial intelligence to automate the quality assurance process for customer support services.,"24,722",,"22,322",3,2025-01-23,3100000,USD,3100000,4700000,USD,4700000,"General Catalyst, Y Combinator, Sequoia Capital, Activant Capital, Episode 1",2,8,3,"Alex Marantelos, Dimitrios Ilias, George Pastakas",1-10,"Artificial Intelligence (AI), Data and Analytics, Other, Professional Services, Software",,,Active,For Profit,https://intryc.com,https://x.com/intryc,,https://www.linkedin.com/company/intryc,"Consumer enterprises have millions of customer support tickets annually. They need to constantly evaluate support agents’ performance and compliance. Typically they evaluate less than 5% of those interactions manually which is slow, expensive and not scalable. Intryc's AI can evaluate 100% of all customer interactions, in real time, at half the cost."
Pinkfish,https://www.crunchbase.com/organization/pinkfish,"Artificial Intelligence (AI), Information Technology, Robotic Process Automation (RPA)","San Francisco, California, United States",2024-01-01,year,7600000,USD,7600000,Pinkfish simplifies enterprise automation creation by allowing users to describe workflows in natural language.,"24,803",,"22,399",1,2025-02-11,7600000,USD,7600000,7600000,USD,7600000,"Norwest Venture Partners, Storm Ventures",1,2,,,1-10,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://www.pinkfish.ai,,,https://www.linkedin.com/company/getpinkfish,Pinkfish simplifies enterprise automation creation by allowing users to describe workflows in natural language.
koderAI,https://www.crunchbase.com/organization/koderai,"Artificial Intelligence (AI), Developer Platform, Generative AI, Machine Learning, Software Engineering","Irvine, California, United States",2024-09-16,day,1000000,USD,1000000,"The world's first AI multi-agent coder, helping non-technical people build software with AI.","24,833",,"22,427",2,2025-02-01,250000,USD,250000,1000000,USD,1000000,,,,1,Elmer Morales,1-10,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://www.koder.com,https://x.com/koder_ai,,https://www.linkedin.com/company/koder-ai ,"koderAI goes beyond code: it plans, designs wireframes, generates code, databases, test scripts and deploys apps to the cloud or app store with one click using a proprietary mixture of experts (MoE) model. koderAI's agents empower everyone—not just coders—to build apps, websites, and other technologies using simple natural language."
SymbyAI,https://www.crunchbase.com/organization/symbyai,"Artificial Intelligence (AI), Information Technology, Software","Huntsville, Alabama, United States",2024-01-12,day,4750000,USD,4750000,AI-driven peer review and replication for scientific papers,"24,946",,"22,534",3,2025-02-28,2100000,USD,2100000,4750000,USD,4750000,"Antler, Character, Drive Capital, VeroPath Capital",,4,,,1-10,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://symbyai.com,https://twitter.com/SymbyLabs,,https://www.linkedin.com/company/symbyai/,"Symby is a comprehensive meta-scientific platform providing AI-driven tools that automate and streamline the research lifecycle. Our novel, multi-agent, multi-modal AI can identify errors or fraud, generate code to validate methods and equations, and highlight key concepts in research papers during review."
