Organization Name,Organization Name URL,Industries,Headquarters Location,Founded Date,Founded Date Precision,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Description,CB Rank (Organization),Stage,CB Rank (Company),Number of Funding Rounds,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Founders,Founders,Number of Employees,Industry Groups,School Type,School Program,Operating Status,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description
Trustr,https://www.crunchbase.com/organization/trustr-r,"Artificial Intelligence (AI), Health Care, Search Engine, Wearables","Burlington, Vermont, United States",2017-01-01,day,2000000,USD,2000000,"Trustr integrates health services for users to access yoga classes, meditation sessions, dietary services, and therapeutic music.","183,196",,"173,550",1,2017-01-01,2000000,USD,2000000,2000000,USD,2000000,,,,3,"Arthur Brassart, Dr. Christopher Jones, John Rosenblum",1-10,"Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Hardware, Health Care, Internet Services, Science and Engineering, Software",,,Closed,For Profit,http://www.trustr.us,,,https://www.linkedin.com/company/trustr-®,"Trustr engages in positive behavioural change. They manage their health needs through one health and wellness solution. They create a profile, capture and store their health data securely, and have access to doctor consultations instantly."
Digitize.AI,https://www.crunchbase.com/organization/digitize-ai,"Artificial Intelligence (AI), Health Care, Information Services, Information Technology, Machine Learning","Charlotte, North Carolina, United States",2017-01-01,year,700000,USD,700000,"Digitize.AI is a healthcare-focused A.I. firm made for smarter, faster prior authorization, and utilization management.","183,231",,"173,583",3,2019-04-02,,,,700000,USD,700000,"Praxis, Dreamit Ventures, Dreamit Healthtech",1,3,3,"Justin Adams, Mark Henry, Pat Morrell",11-50,"Artificial Intelligence (AI), Data and Analytics, Health Care, Information Technology, Science and Engineering, Software",,,Closed,For Profit,http://www.digitize.ai,https://twitter.com/digitizeai,,https://www.linkedin.com/company/digitize.ai,
SmartSend SDK,https://www.crunchbase.com/organization/smartsend-sdk,"Artificial Intelligence (AI), Augmented Reality, B2B, Logistics, Software, Transportation","Cincinnati, Ohio, United States",2017-06-05,day,130000,USD,130000,SmartSend is a transportation company that offers logistics and supply chain and storage services.,"183,990",,"174,320",2,2019-02-02,50000,USD,50000,130000,USD,130000,,,,2,"Caner Duru, Doğucan Duru",1-10,"Artificial Intelligence (AI), Data and Analytics, Hardware, Other, Science and Engineering, Software, Transportation",,,Active,For Profit,http://www.smartsendapp.com,,,https://www.linkedin.com/company/smartsend-app/,SmartSend calculates and compares shipment prices based on services. They offer artificial intelligence through a software development kit structure developed for shipping.
Asteri Networks,https://www.crunchbase.com/organization/asteri-networks,"Big Data, Digital Media, Predictive Analytics, Video Games","Shreveport, Louisiana, United States",2017-06-06,day,9774808,USD,9774808,Asteri Networks uses predictive audience analytics to improve the profitability of interactive games and linear entertainment.,"185,061",,"175,348",2,2019-03-08,7504808,USD,7504808,7504808,USD,7504808,,,,3,"Marcus L.Morton, Stephen Gray, William Macdonald",11-50,"Artificial Intelligence (AI), Data and Analytics, Gaming, Media and Entertainment, Software",,,Closed,For Profit,http://www.asteri-networks.com,https://twitter.com/AsteriNetworks,https://www.facebook.com/asterinetworks/,https://www.linkedin.com/company/13411355/,"Asteri Networks is a predictive data analytics platform specializing in the aggregation, management, and monetization of large user bases with a focus on consumer behavior. Asteri Networks builds data-informed entertainment products such as mobile games, websites and online games, and monetizing them through several effective channels."
Predictive Trading Systems,https://www.crunchbase.com/organization/predictive-trading-systems,"Artificial Intelligence (AI), Finance, Financial Services, FinTech, Machine Learning, Predictive Analytics","New York, New York, United States",2017-01-01,year,333089,USD,333089,"Predictive Trading Systems is an AI-powered, data-driven, and cloud-based decision making for investment management​.","186,054",,"176,292",1,2021-01-07,333089,USD,333089,333089,USD,333089,,,,2,"Benjamin Sanders, Dan Savage",1-10,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Science and Engineering, Software",,,Active,For Profit,https://www.predictivetradingsystems.com/,,,https://www.linkedin.com/company/predictive-trading-systems/,"Predictive Trading Systems is an AI-powered, data-driven, and cloud-based decision making for investment management​. Headquartered in New York City, Predictive Trading Systems (PTS) employs cutting edge AI, machine learning, and cloud technologies to improve the efficiency of investment firms, preparing them to meet the challenges of next-generation systems."
"Zest, the Reality Media App",https://www.crunchbase.com/organization/zest-b73c,"Apps, Artificial Intelligence (AI), Augmented Reality, Communities, Mobile, Mobile Apps, Social Media, Social Network, Software","San Francisco, California, United States",2017-01-08,day,400000,USD,400000,Zest provides an app that provides users interaction with the real world using augmented reality.,"186,061",,"176,300",1,2017-10-01,400000,USD,400000,400000,USD,400000,,,,1,Pavel Dyakov,11-50,"Apps, Artificial Intelligence (AI), Community and Lifestyle, Data and Analytics, Hardware, Internet Services, Media and Entertainment, Mobile, Science and Engineering, Software",,,Active,For Profit,http://www.zestreality.com,https://twitter.com/ZestReality,https://www.facebook.com/ZestReality/,https://www.linkedin.com/company/zest-reality-media,Zest social media app is changing the way we interact with the real world using Augmented Reality and Artificial Neural Network-based object recognition technology.
AagZil,https://www.crunchbase.com/organization/aagzil-inc,"Analytics, Pharmaceutical, Predictive Analytics, Supply Chain Management","Fremont, California, United States",2017-01-20,day,300000,USD,300000,AagZil is a data acquisition and analytics company that seamlessly integrates the entire Pharma value chain.,"186,218",,"176,448",1,2016-11-26,300000,USD,300000,300000,USD,300000,,,,,,11-50,"Artificial Intelligence (AI), Data and Analytics, Health Care, Software, Transportation",,,Active,For Profit,http://www.AagZil.com,,,,"AagZil seamlessly integrates the pharma value chain by providing free Point of Sale system, e-prescription, and consumer ePharmacy app. Aagzil is a US-based Global Data Acquisition & Analytics company that seamlessly integrates the Pharma Value Chain by providing a state of the art enterprise point of sale system, portable and easy to use e-prescription management solution, and an e-Pharmacy app for customers to purchase products from their local pharmacy retailers."
Orderscape Inc.,https://www.crunchbase.com/organization/orderscape,"Apps, Artificial Intelligence (AI), E-Commerce, Food and Beverage, Marketplace, Restaurants, Retail Technology","Incline Village, Nevada, United States",2017-05-01,day,140000,USD,140000,"Voice-enabled menu item search engine to find food and restaurants of interest with which to place takeout and delivery orders, near you.","187,474",,"177,659",1,2017-05-15,140000,USD,140000,140000,USD,140000,RIS Capital Company,1,1,3,"Michael Atkinson, Michael L. Atkinson, Ted Cohn",1-10,"Apps, Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Food and Beverage, Hardware, Science and Engineering, Software",,,Active,For Profit,http://orderscape.com,https://www.twitter.com/orderscape,https://www.facebook.com/orderscape,https://www.linkedin.com/company/15089576,"We’ve launched the world’s first food-centric voice search restaurant marketplace and soon, the first voice-enabled sales channel for the restaurant industry, making it possible for consumers to search and order food nationwide by voice, starting with 50,000 restaurants and live menus. We operate in the US and UK. Our vision is to become the leading global conversational commerce restaurant marketplace that powers voice food-centric search and voice commerce."
Qrativ,https://www.crunchbase.com/organization/qrativ,"Artificial Intelligence (AI), Biotechnology, Machine Learning, Pharmaceutical","Cambridge, Massachusetts, United States",2017-01-01,year,8300000,USD,8300000,Qrativ is a developer of a drug purposing platform designed to reinvent the way treatments for diseases with unmet medical.,"188,663",,"178,788",1,2017-07-14,8300000,USD,8300000,8300000,USD,8300000,"Matrix, Mayo Clinic, Matrix Capital Management",,3,3,"Andrew Badley, Murali Aravamudan, Venky Soundararajan",11-50,"Artificial Intelligence (AI), Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",,,Closed,For Profit,http://qrativ.bio,,,https://www.linkedin.com/company-beta/11162500/,"Qrativ is a developer of a drug purposing platform designed to reinvent the way treatments for diseases with unmet medical need are discovered and developed. The company's platform ,Darwin.ai, identifies new uses for existing molecules for diseases with unmet medical need and uses machine learning and artificial intelligence for research and development, enabling patient to get treatments for diseases for which drugs are not available in the market."
Eletype,https://www.crunchbase.com/organization/eletype-inc,"Artificial Intelligence (AI), Collaboration, Digital Marketing, Machine Learning, Marketing","Atlanta, Georgia, United States",2017-11-30,day,120000,USD,120000,Eletype is an intelligent assistant for marketing teams,"189,065",,"179,174",3,2019-07-15,120000,USD,120000,120000,USD,120000,"Techstars, TechSquare Labs, 11-11 Ventures, Circadian Group",3,4,2,"Brian Mullaney, Michael Sengbusch",1-10,"Artificial Intelligence (AI), Data and Analytics, Other, Sales and Marketing, Science and Engineering, Software",,,Active,For Profit,https://www.eletype.com,https://www.twitter.com/eletype,https://www.facebook.com/eletype,https://www.linkedin.com/company/eletype-inc/,"Eletype is an intelligent assistant for marketing teams An intelligent monitoring and alerting system is the secret weapon behind consistent, positive campaign performance. They are working with today’s top digital marketing agencies to monitor all of their search, social, and email marketing campaigns to ensure that they never miss a beat."
