Organization Name,Organization Name URL,Industries,Headquarters Location,Founded Date,Founded Date Precision,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Description,CB Rank (Organization),Stage,CB Rank (Company),Number of Funding Rounds,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Founders,Founders,Number of Employees,Industry Groups,School Type,School Program,Operating Status,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description
mesha,https://www.crunchbase.com/organization/mesha,"Advertising, Financial Services, Generative AI, Marketing, Marketing Automation, Productivity Tools, Software","San Francisco, California, United States",2022-01-01,year,1000000,USD,1000000,"Mesha provides AI tools for creating ads, optimizing campaigns, and building landing pages.","42,867",,"39,225",1,2022-03-03,1000000,USD,1000000,1000000,USD,1000000,"Outlier Ventures, Ride Home Fund",,2,1,Tahem Veer Verma,11-50,"Advertising, Artificial Intelligence (AI), Financial Services, Sales and Marketing, Software",,,Active,For Profit,https://www.trymesha.com,https://www.twitter.com/meshaclub,,https://www.linkedin.com/company/mesha-club,"Mesha provides AI tools for creating ads, optimizing campaigns, and building landing pages. The platform includes AI agents for ad creation, editing, competitor analysis, and A/B testing. It offers solutions for improving conversion rates on landing pages. The system can integrate with platforms like Shopify, Google Ads, Meta, and payment tools. Free tools for ad audits, calculators, and product descriptions are also available."
Fairway Health,https://www.crunchbase.com/organization/fairway-health,"Artificial Intelligence (AI), Health Care, Information Technology","New York, New York, United States",2022-01-01,year,500000,USD,500000,Fairway Health provides AI-powered solutions for health insurers to manage the prior authorization process.,"43,015",,"39,361",1,2023-04-05,500000,USD,500000,500000,USD,500000,"Y Combinator, Unnoted Ventures",1,2,3,"Grace Wang, Joseph Chen, Moses Im",1-10,"Artificial Intelligence (AI), Data and Analytics, Health Care, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://www.fairwayhealth.co,,,https://www.linkedin.com/company/fairway-health,Fairway Health provides AI-powered solutions for health insurers to manage the prior authorization process.
Kyber,https://www.crunchbase.com/organization/kyber,"Artificial Intelligence (AI), B2B","New York, New York, United States",2022-01-01,year,500000,USD,500000,Kyber is a ChatGPT for enterprise support that embeds AI intelligence into enterprise support workflows.,"43,038",,"39,383",2,2025-03-17,,,,500000,USD,500000,"Y Combinator, Fellows Fund",1,2,2,"Arvind Sontha, Savtanter Gadoo",1-10,"Artificial Intelligence (AI), Data and Analytics, Other, Science and Engineering, Software",,,Active,For Profit,https://askkyber.com,https://twitter.com/AskKyber,,https://www.linkedin.com/company/ask-kyber,"Kyber operates in the artificial intelligence and B2B industries, focusing on automating the insurance industry using LLMs. Kyber's primary offering is a ChatGPT for enterprise support, which embeds AI intelligence into enterprise support workflows. This technology is designed to accelerate customer success teams by providing immediate, factual answers to queries. Kyber's platform is the first Generative AI automation platform for the insurance industry, aiming to streamline and enhance the efficiency of support workflows."
Muir AI,https://www.crunchbase.com/organization/muir-ai,"Analytics, Artificial Intelligence (AI), Information Technology","Seattle, Washington, United States",2022-01-01,year,3250000,USD,3250000,Muir AI develops advanced analytics designed to measure and reduce emissions.,"43,097",,"39,437",2,2023-10-02,3250000,USD,3250000,3250000,USD,3250000,"Base10 Partners, Madrona Venture Labs, SBXi, Soma Capital, Anglet",1,5,,,11-50,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://www.muir.ai,,,https://www.linkedin.com/company/muir-ai/,
Loop,https://www.crunchbase.com/organization/loop-44e6,"Artificial Intelligence (AI), Food and Beverage, Food Delivery, Information Technology, SaaS, Software","San Francisco, California, United States",2022-01-01,year,6000000,USD,6000000,Loop is a pioneering SaaS solution focused in optimizing profitability and operational excellence for restaurants.,"43,754",,"40,048",2,2024-03-12,6000000,USD,6000000,6000000,USD,6000000,"Base10 Partners, Afore Capital, Data Tech Fund",2,3,2,"Anand Tumuluru, Anuj Badhwar",1-10,"Artificial Intelligence (AI), Data and Analytics, Food and Beverage, Information Technology, Science and Engineering, Software, Transportation",,,Active,For Profit,https://www.tryloop.ai/,,,https://www.linkedin.com/company/loopaixyz/,Loop is a pioneering SaaS solution focused in optimizing profitability and operational excellence for restaurants in the third-party delivery arena.
Zelia,https://www.crunchbase.com/organization/zelia,"Artificial Intelligence (AI), Fashion, Generative AI, Machine Learning","Chicago, Illinois, United States",2022-01-01,year,199000,USD,199000,"Zelia is an app that employs artificial intelligence (AI), machine learning, and generative AI to assist users in creating outfits.","43,924",,"40,210",2,2023-10-11,120000,USD,120000,120000,USD,120000,"Techstars, University of Chicago New Venture Challenge",1,2,1,Laura Mattos,1-10,"Artificial Intelligence (AI), Clothing and Apparel, Data and Analytics, Design, Science and Engineering, Software",,,Active,For Profit,https://www.zeliaapp.com,,,https://www.linkedin.com/company/zelia-ai/,"Zelia is an app that employs artificial intelligence (AI), machine learning, and generative AI to assist users in creating outfits while giving marketers customer information."
Poliark,https://www.crunchbase.com/organization/poliark,"3D Technology, Architecture, Artificial Intelligence (AI), Construction","New York, New York, United States",2022-01-01,year,820000,USD,820000,Poliark develops AI foundation model to construct complex 3D building designs and eliminate manual labor in drafting.,"43,959",,"40,245",3,2025-05-30,200000,USD,200000,500000,USD,500000,"Techstars, APY Ventures, KT Portföy, Sustainable Impact Capital & Holding, Rubellius Capital",2,5,,,11-50,"Artificial Intelligence (AI), Data and Analytics, Hardware, Real Estate, Science and Engineering, Software",,,Active,For Profit,https://www.poliark.com,https://x.com/Poliark_inc,,https://www.linkedin.com/company/poliark,Poliark’s mission is to fuse AI and spatial computing to redefine the way the world designs and builds.
Entwine Bio,https://www.crunchbase.com/organization/entwine-bio,"Artificial Intelligence (AI), Biotechnology, Life Science, Oncology","San Francisco, California, United States",2022-05-19,day,1400000,USD,1400000,AI-driven engineering of the proteome via RNA splicing control,"44,131",,"40,399",1,2022-06-01,1400000,USD,1400000,1400000,USD,1400000,,,,,,1-10,"Artificial Intelligence (AI), Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",,,Active,For Profit,https://www.entwine.bio,,,https://www.linkedin.com/company/entwine-bio/,
Speedy Brand,https://www.crunchbase.com/organization/speedy-brand,"Artificial Intelligence (AI), Content, Generative AI, SEO","Middletown, Delaware, United States",2022-01-01,year,2500000,USD,2500000,Speedy Brand provides generative AI-powered marketing content for SMBs.,"44,317",,"40,570",1,2023-07-07,2500000,USD,2500000,2500000,USD,2500000,"Y Combinator, Google Ventures",2,2,3,"Ayush Jasuja, Jatin Mehta, Ranti Dev Sharma",11-50,"Artificial Intelligence (AI), Data and Analytics, Internet Services, Media and Entertainment, Sales and Marketing, Science and Engineering, Software",,,Active,For Profit,https://speedybrand.xyz,https://twitter.com/speedybrand,,https://www.linkedin.com/company/speedy-brand-inc,"Speedy Brand operates in the artificial intelligence, content, and SEO industries. The company provides generative AI-powered marketing content for small and medium-sized businesses (SMBs). Their services include creating high-quality, personalized, SEO-optimized blogs and social media content. Speedy Brand's content creation process is significantly faster due to the use of generative AI, making it a valuable resource for businesses looking to enhance their online presence and brand storytelling."
Fynite Corp.,https://www.crunchbase.com/organization/fynite,"Analytics, Artificial Intelligence (AI), Business Intelligence, Supply Chain Management","Schaumburg, Illinois, United States",2022-01-03,day,1600000,USD,1600000,AI-powered Business Autonomy,"44,329",,"40,582",1,2024-02-01,1600000,USD,1600000,1600000,USD,1600000,"Imran Ahmad, Tahir Warraich, Luqman Ahmad, Naseem A. Malik, Manish Jaiswal",1,8,1,Tahir Warraich,11-50,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software, Transportation",,,Active,For Profit,https://www.fynite.ai,,,https://www.linkedin.com/company/96103221/admin/feed/posts/,"fynite.ai enables business process automation through advanced AI/ML. Its cloud-native platform allows instant end-to-end visibility, forecasting, decision-making, and expert dialogues using conversational AI."
candidate.fyi,https://www.crunchbase.com/organization/candidate-fyi,"Artificial Intelligence (AI), Content, Enterprise Software, Recruiting, SaaS, Scheduling, Software","New York, New York, United States",2022-01-01,year,1300000,USD,1300000,"Candidate.fyi, is a candidate engagement suite for recruiting team and applicants.","44,375",,"40,624",1,2023-10-05,1300000,USD,1300000,1300000,USD,1300000,"SuperAngel.Fund, Howard Lerman",1,2,,,11-50,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Media and Entertainment, Professional Services, Science and Engineering, Software",,,Active,For Profit,https://www.candidate.fyi/,,,https://www.linkedin.com/company/candidatefyi/,"Candidate.fyi, is a candidate engagement suite for recruiting team and give candidates a single hub to learn about the company, prepare for interviews, track progress, schedule interviews, and provide feedback."
Cascade AI,https://www.crunchbase.com/organization/cascade-ai,"Artificial Intelligence (AI), Business Intelligence, Technical Support","Bellevue, Washington, United States",2022-01-01,year,3750000,USD,3750000,Cascade AI expands HR's capacity to offer individualized assistance through the AI assistant.,"44,457",,"40,699",2,2024-10-24,3750000,USD,3750000,3750000,USD,3750000,"Myriad Venture Partners, SBXi, Gradient, Success Venture Partners",1,4,2,"Ana-Maria Constantin, Pulak Goyal",11-50,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Other, Science and Engineering, Software",,,Active,For Profit,https://gocascade.ai,,,https://www.linkedin.com/company/cascade-ai,Cascade AI was created specifically for HR since HR affects more lives and touches more business demands than any other department in a company.
Move AI,https://www.crunchbase.com/organization/move-ai-76bb,"Artificial Intelligence (AI), Human Resources, Logistics, Marketplace","Alexandria, Virginia, United States",2022-12-06,day,1400000,USD,1400000,MoveAI is the end-to-end relocation platform,"44,801",,"41,025",1,2024-10-21,1400000,USD,1400000,1400000,USD,1400000,"Pioneer Fund, E14 Fund, Taro Fukuyama, Anmol Madan, Spencer Yang",1,8,1,Phil Salesses,1-10,"Administrative Services, Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Science and Engineering, Software, Transportation",,,Active,For Profit,https://www.moveai.com,https://www.twitter.com/moveaidotcom,https://www.facebook.com/moveaidotcom/,https://www.linkedin.com/company/moveaidotcom/,"Seamless Long-Distance Moves, Coordinated with Care. We expertly coordinate moving services tailored to your needs—ensuring each step is aligned with your expectations. Count on us for a well-organized, efficient moving experience."
Kombai,https://www.crunchbase.com/organization/kombai,"Artificial Intelligence (AI), Developer Tools, Web Apps, Web Development","Palo Alto, California, United States",2022-05-01,month,4500000,USD,4500000,A new AI model that trained to understand and code UI designs like humans,"45,027",,"41,234",1,2023-08-22,4500000,USD,4500000,4500000,USD,4500000,"Foundation Capital, Stellaris Venture Partners, Climber Capital",2,3,,,11-50,"Apps, Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://kombai.com/,https://twitter.com/Kombaico,,https://www.linkedin.com/company/kombai,"Kombai is a new ensemble model that can understand and code UI designs like humans. You can prompt it with design files in Figma to get high-quality React and HTML + CSS (vanilla/ tailwind) code in just a single click per component. KEY FEATURES Kombai’s proprietary ensemble model is able to “look at” complex, real-world designs, derive these inferences as a developer would, and generate code using that “understanding.” ->No manual pre-processing is needed - no tagging, grouping, naming the elements, or using auto-layout is required, either in Figma or in the product itself ->High-quality code that can be actually used in prod: logical, div-structures, React components and names; appropriate flex CSS without hardcoded dimensions; clean JS code with loops and conditions; form elements as functional components."
