Organization Name,Organization Name URL,Industries,Headquarters Location,Founded Date,Founded Date Precision,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Description,CB Rank (Organization),Stage,CB Rank (Company),Number of Funding Rounds,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Founders,Founders,Number of Employees,Industry Groups,School Type,School Program,Operating Status,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description
GovSignals,https://www.crunchbase.com/organization/govsignals,"Artificial Intelligence (AI), Enterprise Software, GovTech","New York, New York, United States",2023-01-01,year,5499999,USD,5499999,The first AI platform to automate the full process of finding and bidding on government funding.,"19,977",,"17,963",1,2024-09-24,5499999,USD,5499999,5499999,USD,5499999,Unusual Ventures,1,1,5,"Conner Aldrich, Conner Aldrich, Derek Hoyt, Ethan Aldrich, Jeremy Doochin",11-50,"Artificial Intelligence (AI), Data and Analytics, Government and Military, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://www.govsignals.ai/,,,https://www.linkedin.com/company/govsignals/,"GovSignals is redefining who wins trillions in government contracts each year with the first AI platform to automate the full process of finding and bidding on government funding. In the past, the largest, often least innovative companies won contracts through outsized resources and political clout. GovSignals assembles and analyzes unstructured & structured data across the government to help the most innovative companies get in early in the process and generate best-in-class fully compliant proposals with one click, condensing what used to take months of research down to minutes. Founded by a team with deep GovCon, procurement, and AI experience having built and led many large successful enterprises, GovSignals is on a mission to bring top-tier tech to companies whose products are vital to the US maintaining an edge in defense and global innovation."
Atacama Biomaterials,https://www.crunchbase.com/organization/atacama-biomaterials,"Advanced Materials, Artificial Intelligence (AI), CleanTech, Machine Learning, Packaging Services","Cambridge, Massachusetts, United States",2023-01-01,year,3050000,USD,3050000,Atacama Biomaterials is an AI driven biotech company that offers compostable and biodegradable plastic alternatives.,"20,001",,"17,985",5,2025-05-13,2460000,USD,2460000,2960000,USD,2960000,"MassVentures, Front Row Fund",1,2,2,"Jose Tomas Dominguez, Paloma Gonzalez",1-10,"Administrative Services, Artificial Intelligence (AI), Data and Analytics, Manufacturing, Science and Engineering, Software, Sustainability",,,Active,For Profit,https://www.atacamabiomaterials.com/,,,,
Salt AI,https://www.crunchbase.com/organization/salt-ai,"Artificial Intelligence (AI), Developer Platform, Developer Tools, Information Technology","Santa Monica, California, United States",2023-01-01,year,3000000,USD,3000000,"Salt AI offers a visual platform for building AI applications without coding, supporting scalable and efficient AI workflow management.","20,112",,"18,084",1,2024-12-17,3000000,USD,3000000,3000000,USD,3000000,"Struck Capital, Morpheus Ventures, Irregular Expressions, Astraecho Capital",1,4,2,"Aber Whitcomb, Jim Benedetto",11-50,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://www.salt.ai,https://x.com/getsalt_ai,,https://www.linkedin.com/company/getsalt-ai,"Salt AI provides a visual development platform that enables teams to build AI-driven applications without writing code. The platform supports an open ecosystem designed for scalability, allowing users to create, manage, and deploy AI workflows efficiently. It offers tools like LLM, MultiModal, and Agent tools for ComfyUI, facilitating the development of powerful AI solutions. Salt AI caters to industries such as manufacturing, providing a streamlined approach to integrating AI technologies into various workflows."
AI Fantasy,https://www.crunchbase.com/organization/ai-fantasy,Artificial Intelligence (AI),"San Francisco, California, United States",2023-02-01,month,5000000,USD,5000000,AI Fantasy is a new AI social platform driven by 50B+ parameter LLM,"20,146",,"18,115",1,2023-02-01,5000000,USD,5000000,5000000,USD,5000000,,,,1,Maxwell Zhou,11-50,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://aifantasy.com,https://twitter.com/AIFantasy_app,,https://www.linkedin.com/company/ai-fantasy,"AI Fantasy is a new AI social platform driven by 50B+ parameter LLM, We're a small group of geeks coming out of big tech (Uber, Airbnb) and dreams of changing the landscape of social platforms. The company is headquartered in San Francisco."
Mithrl,https://www.crunchbase.com/organization/mithrl,"Artificial Intelligence (AI), Data Center Automation, Life Science, Medical, Software","San Francisco, California, United States",2023-01-01,year,4000000,USD,4000000,Mithrl is a software development company that builds the custom workflows for NGS data on-demand.,"20,285",,"18,240",1,2024-11-14,4000000,USD,4000000,4000000,USD,4000000,Bonfire Ventures,1,1,,,11-50,"Artificial Intelligence (AI), Biotechnology, Data and Analytics, Hardware, Health Care, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://www.mithrl.com/,https://twitter.com/mithrl_ai,,https://www.linkedin.com/company/mithrl-ai/,
Salient,https://www.crunchbase.com/organization/salient,"Artificial Intelligence (AI), Information Technology, Software","San Francisco, California, United States",2023-01-01,year,500000,USD,500000,Salient is an AI-powered sales platform that maximizes outbound engagement by sending outreach emails.,"20,413",,"18,360",1,2023-04-05,500000,USD,500000,500000,USD,500000,Y Combinator,1,1,2,"Ari Malik, Mukund Tibrewala",1-10,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://www.trysalient.com,https://twitter.com/trysalient,,https://www.linkedin.com/company/trysalient,
HeyElsa,https://www.crunchbase.com/organization/elsa-901f,"Artificial Intelligence (AI), Blockchain, Cryptocurrency, Software, Virtual Assistant","San Francisco, California, United States",2023-01-01,year,4556000,USD,4556000,"HeyElsa aids in crypto trading with AI, offering insights and decision-making tools for users.","20,646",,"18,572",2,2025-06-05,3000000,USD,3000000,4556000,USD,4556000,"M31 Capital, MH Ventures, Base Ecosystem Fund, 2Shares, Levitate Labs",1,11,2,"Anuj Khemka, Dhawal Shah",1-10,"Artificial Intelligence (AI), Blockchain and Cryptocurrency, Data and Analytics, Financial Services, Other, Payments, Science and Engineering, Software",,,Active,For Profit,https://www.heyelsa.ai/,https://x.com/HeyElsaAI,,https://www.linkedin.com/company/heyelsa,"Harness the power of AI in Crypto with Elsa, your crypto co-pilot. Uncover opportunities, trade smarter, and maximize returns, all with unparalleled ease and safety."
Plastic Labs,https://www.crunchbase.com/organization/plastic-labs,"Artificial Intelligence (AI), Developer APIs, Developer Platform, Generative AI, Infrastructure, SaaS","New York, New York, United States",2023-01-26,day,5950000,USD,5950000,Plastic Labs develops AI tools centered on identity and cognition to support agent based and language model applications.,"20,672",,"18,597",2,2025-04-11,5350000,USD,5350000,5950000,USD,5950000,"Variant, Greycroft, White Star Capital, Differential Ventures, Betaworks",3,10,3,"Courtland Leer, Vince Trost, Vineeth Voruganti",1-10,"Artificial Intelligence (AI), Data and Analytics, Other, Science and Engineering, Software",,,Active,For Profit,https://plasticlabs.ai,https://twitter.com/Plastic_Labs,,,"Plastic Labs develops AI tools centered on identity and cognition to support agent based and language model applications. The company builds systems that integrate human and machine cognition, aiming to enable persistent user context and identity across digital environments. Its products such as Honcho, Bloom, and Yousim offer API based solutions for memory, personalization, and dynamic interaction within synthetic intelligence systems. Plastic Labs operates as a research driven organization with a team working across machine learning, systems architecture, and cognitive science."
Newo.ai,https://www.crunchbase.com/organization/newo-ai,Artificial Intelligence (AI),"San Francisco, California, United States",2023-05-17,day,5854509,USD,5854509,"Newo Inc. is the creator of the drag-n-drop builder of the Non-Human Workers, Digital Employees, Intelligent Agents","20,943",,"18,850",3,2024-07-01,3500000,USD,3500000,5854509,USD,5854509,,,,1,David Yang,11-50,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://newo.ai/,,https://www.facebook.com/newoai?_rdr,https://www.linkedin.com/company/newo-ai,"Newo.ai is a low-code platform where developers create advanced, human-level intelligent agents with omnichannel communication, outperforming other builders by 10x. Dubbed ""the WordPress for AI Agents,"" it allows the development of Digital Employees, Workers, and AI-assistants without programming skills. Unique to Newo.ai, these AI agents can be integrated with VoIP channels, smart speakers, and robots for tasks like reception hosting and system management, while aligning with corporate guidelines and enhancing service offerings. Types of Digital Workers created include AI Concierge, Hostess, Receptionist, Technical Support, Sales Consultant, Assistant, Financial Advisor, and HR operations, among others."
Bolto,https://www.crunchbase.com/organization/onnix-d36a,"Artificial Intelligence (AI), B2B, Compliance, FinTech, Human Resources, SaaS","New York, New York, United States",2023-06-01,month,5125000,USD,5125000,"AI HR platform that finds top global talent and simplifies onboarding, payroll, and compliance.","21,011",,"18,912",1,2025-03-05,5125000,USD,5125000,5125000,USD,5125000,Y Combinator,,1,3,"Jake Johnson, Milan Bhandari, Mrinal Singh",1-10,"Administrative Services, Artificial Intelligence (AI), Data and Analytics, Financial Services, Other, Professional Services, Science and Engineering, Software",,,Active,For Profit,https://www.bolto.com,https://twitter.com/boltohq,,https://www.linkedin.com/company/boltohq/,"Bolto is the end-to-end AI powered HR platform for global teams. Find and hire the best pre-vetted global talent and simplify culture, onboarding, payroll, and compliance."
Defog,https://www.crunchbase.com/organization/defog,"Artificial Intelligence (AI), Developer Tools, Information Technology, Machine Learning","San Francisco, California, United States",2023-01-01,year,2700000,USD,2700000,Defog is a natural language data query platform that allows users to ask free-form data questions through large language models.,"21,111",,"19,005",2,2023-11-22,2200000,USD,2200000,2700000,USD,2700000,"Y Combinator, Pioneer Fund, Script Capital, Davidovs Venture Collective, Dharmesh Shah",2,7,2,"Medha Basu, Rishabh Srivastava",1-10,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://defog.ai,https://twitter.com/defogdata,,https://www.linkedin.com/company/defog-ai,Defog integrates into your app and allows your users to query data in seconds using natural language. Defog are powered by large language models that can search and visualise both structured and unstructured data (such as SQL databases or Data Warehouses) (like text in call transcripts).
Autonomy AI,https://www.crunchbase.com/organization/autonomy-ai,"Artificial Intelligence (AI), Software","New York, New York, United States",2023-01-01,year,4000000,USD,4000000,"AutonomyAI is an artificial agent that automates front-end development, reduces technical debt, and accelerates product launches.","21,182",,"19,067",1,2025-04-03,4000000,USD,4000000,4000000,USD,4000000,"ION Crossover Partners, Outbound Capital, Inbound Capital, Vikram Makhija, Gilad Shany",,5,1,Tammuz Dubnov,11-50,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://autonomyai.io/,,,https://www.linkedin.com/company/autonomyio,"AutonomyAI is an artificial agent that automates front-end development, reduces technical debt, and accelerates product launches."
AgentAI,https://www.crunchbase.com/organization/agentai,"Artificial Intelligence (AI), Health Care, Information Technology","Los Angeles, California, United States",2023-06-01,month,5850000,USD,5850000,"AI-Powered automation of the most time-consuming, and resource-draining tasks in Medical Billing.","21,277",,"19,150",2,2024-07-20,4000000,USD,4000000,5850000,USD,5850000,"Slow Ventures, Oceans",2,2,2,"Avesta Rasouli, Sean Xie",1-10,"Artificial Intelligence (AI), Data and Analytics, Health Care, Information Technology, Science and Engineering, Software",,,Active,For Profit,http://agentai.app,,,https://www.linkedin.com/company/agentaiapp/,"AI-Powered automation of the most time-consuming, and resource-draining tasks in Revenue Cycle Management. We are committed to shaping a future where healthcare is more efficient, accessible, and cost-effective for all."
